,calibrate_trial,perturbed,avg_residual,sensor,col_trial
703,6180_W2_P4,Perturbed,4.57407761779097,VL6180X,W2_P2
704,6180_W2_P4,Perturbed,9.392442072263906,VL6180X,W2_P2
705,6180_W2_P4,Perturbed,9.736588865455927,VL6180X,W2_P2
706,6180_W2_P4,Perturbed,5.856916054101344,VL6180X,W2_P2
707,6180_W2_P4,Perturbed,6.637024634148386,VL6180X,W2_P2
708,6180_W2_P4,Perturbed,8.955978875269714,VL6180X,W2_P2
709,6180_W2_P4,Perturbed,9.112912869589401,VL6180X,W2_P2
710,6180_W2_P4,Perturbed,11.719375716222407,VL6180X,W2_P2
711,6180_W2_P4,Perturbed,11.784681572290921,VL6180X,W2_P2
712,6180_W2_P4,Perturbed,5.55305535272463,VL6180X,W2_P2
713,6180_W2_P4,Perturbed,4.496480171446034,VL6180X,W2_P2
714,6180_W1_P4,Solution,3.4952836491722636,VL6180X,W1_P2
715,6180_W1_P4,Perturbed,5.71795691991166,VL6180X,W1_P2
716,6180_W1_P4,Perturbed,5.089275178519518,VL6180X,W1_P2
717,6180_W1_P4,Perturbed,5.881623714381671,VL6180X,W1_P2
718,6180_W1_P4,Perturbed,5.61714428831717,VL6180X,W1_P2
719,6180_W1_P4,Perturbed,4.0523527938832835,VL6180X,W1_P2
720,6180_W1_P4,Perturbed,3.41513631638592,VL6180X,W1_P2
721,6180_W1_P4,Perturbed,33.35593894852272,VL6180X,W1_P2
722,6180_W1_P4,Perturbed,35.26894457660436,VL6180X,W1_P2
723,6180_W1_P4,Perturbed,3.418212859407818,VL6180X,W1_P2
724,6180_W1_P4,Perturbed,3.5567219731503337,VL6180X,W1_P2
725,6180_W1_P4,Perturbed,7.501887059901965,VL6180X,W1_P2
726,6180_W1_P4,Perturbed,6.303613346856249,VL6180X,W1_P2
727,6180_W1_P4,Perturbed,10.771846428641036,VL6180X,W1_P2
728,6180_W1_P4,Perturbed,5.631712212856319,VL6180X,W1_P2
729,6180_W1_P4,Perturbed,3.5380860389481015,VL6180X,W1_P2
730,6180_W1_P4,Perturbed,3.32065616646837,VL6180X,W1_P2
731,6180_W1_P4,Perturbed,5.437000709917855,VL6180X,W1_P2
732,6180_W1_P4,Perturbed,3.122878026102471,VL6180X,W1_P2
733,6180_W1_P4,Perturbed,4.694308238088162,VL6180X,W1_P2
734,6180_W1_P4,Perturbed,7.896846845241367,VL6180X,W1_P2
735,6180_W1_P4,Perturbed,5.625629725035516,VL6180X,W1_P2
736,6180_W1_P4,Perturbed,3.4615700213540848,VL6180X,W1_P2
737,6180_W1_P4,Perturbed,7.705335832572437,VL6180X,W1_P2
738,6180_W1_P4,Perturbed,9.739810338827326,VL6180X,W1_P2
739,6180_W1_P4,Perturbed,5.994623987427605,VL6180X,W1_P2
740,6180_W1_P4,Perturbed,3.0024006971989152,VL6180X,W1_P2
741,6180_W1_P4,Perturbed,2.713229136582131,VL6180X,W1_P2
742,6180_W1_P4,Perturbed,8.568320798899636,VL6180X,W1_P2
743,6180_W1_P4,Perturbed,6.35937386263668,VL6180X,W1_P2
744,6180_W1_P4,Perturbed,5.546141340651989,VL6180X,W1_P2
745,6180_W1_P4,Perturbed,3.503307445555317,VL6180X,W1_P2
746,6180_W1_P4,Perturbed,3.8194692389294196,VL6180X,W1_P2
747,6180_W1_P4,Perturbed,3.892982139932929,VL6180X,W1_P2
748,6180_W1_P4,Perturbed,3.9286718812364376,VL6180X,W1_P2
749,6180_W1_P4,Perturbed,4.667401433565682,VL6180X,W1_P2
750,6180_W1_P4,Perturbed,2.8702246853481803,VL6180X,W1_P2
751,6180_W1_P4,Perturbed,4.97485527426939,VL6180X,W1_P2
752,6180_W1_P4,Perturbed,9.052249522110605,VL6180X,W1_P2
753,6180_W1_P4,Perturbed,7.729433704735846,VL6180X,W1_P2
754,6180_W1_P4,Perturbed,3.2011394114248497,VL6180X,W1_P2
755,6180_W1_P4,Perturbed,3.265588261195507,VL6180X,W1_P2
756,6180_W1_P4,Perturbed,6.518428049879382,VL6180X,W1_P2
757,6180_W1_P4,Perturbed,4.679369276060638,VL6180X,W1_P2
758,6180_W1_P4,Perturbed,8.333865581803346,VL6180X,W1_P2
759,6180_W1_P4,Perturbed,5.403754671740494,VL6180X,W1_P2
760,6180_W1_P4,Perturbed,7.510897650063211,VL6180X,W1_P2
761,6180_W1_P4,Perturbed,7.007461724396822,VL6180X,W1_P2
762,6180_W1_P4,Perturbed,6.519712582096807,VL6180X,W1_P2
763,6180_W1_P4,Perturbed,3.354207382322709,VL6180X,W1_P2
764,6180_W1_P4,Perturbed,4.919154066301925,VL6180X,W1_P2
765,6180_R1_P4,Solution,4.3407372232818835,VL6180X,R1_P2
766,6180_R1_P4,Perturbed,9.097108067519489,VL6180X,R1_P2
767,6180_R1_P4,Perturbed,10.955028920977407,VL6180X,R1_P2
768,6180_R1_P4,Perturbed,5.16000501609686,VL6180X,R1_P2
769,6180_R1_P4,Perturbed,6.763486683595989,VL6180X,R1_P2
770,6180_R1_P4,Perturbed,8.445019624716627,VL6180X,R1_P2
771,6180_R1_P4,Perturbed,12.017906789452278,VL6180X,R1_P2
772,6180_R1_P4,Perturbed,15.036982175225132,VL6180X,R1_P2
773,6180_R1_P4,Perturbed,5.130059577549315,VL6180X,R1_P2
774,6180_R1_P4,Perturbed,9.651821343850944,VL6180X,R1_P2
775,6180_R1_P4,Perturbed,14.625789735962575,VL6180X,R1_P2
776,6180_R1_P4,Perturbed,6.152629741134461,VL6180X,R1_P2
777,6180_R1_P4,Perturbed,4.666497533082109,VL6180X,R1_P2
778,6180_R1_P4,Perturbed,5.895456125990878,VL6180X,R1_P2
779,6180_R1_P4,Perturbed,5.494292995587167,VL6180X,R1_P2
780,6180_R1_P4,Perturbed,10.395627549418991,VL6180X,R1_P2
781,6180_R1_P4,Perturbed,12.822416267637841,VL6180X,R1_P2
782,6180_R1_P4,Perturbed,7.245600002338928,VL6180X,R1_P2
783,6180_R1_P4,Perturbed,8.553692403272901,VL6180X,R1_P2
784,6180_R1_P4,Perturbed,10.536618228990683,VL6180X,R1_P2
785,6180_R1_P4,Perturbed,8.922549989665791,VL6180X,R1_P2
786,6180_R1_P4,Perturbed,5.259520080151758,VL6180X,R1_P2
787,6180_R1_P4,Perturbed,5.104070998901146,VL6180X,R1_P2
788,6180_R1_P4,Perturbed,10.694895688172707,VL6180X,R1_P2
789,6180_R1_P4,Perturbed,7.450411917964545,VL6180X,R1_P2
790,6180_R1_P4,Perturbed,4.759018856817906,VL6180X,R1_P2
791,6180_R1_P4,Perturbed,4.523060536970362,VL6180X,R1_P2
792,6180_R1_P4,Perturbed,8.395223619930242,VL6180X,R1_P2
793,6180_R1_P4,Perturbed,9.358751253801996,VL6180X,R1_P2
794,6180_R1_P4,Perturbed,12.68376807774677,VL6180X,R1_P2
795,6180_R1_P4,Perturbed,8.877834344005933,VL6180X,R1_P2
796,6180_R1_P4,Perturbed,8.838306791705053,VL6180X,R1_P2
797,6180_R1_P4,Perturbed,6.07668402941182,VL6180X,R1_P2
798,6180_R1_P4,Perturbed,6.181115497555833,VL6180X,R1_P2
799,6180_R1_P4,Perturbed,6.421103871463366,VL6180X,R1_P2
800,6180_R1_P4,Perturbed,11.994209937772865,VL6180X,R1_P2
801,6180_R1_P4,Perturbed,9.288518107646453,VL6180X,R1_P2
802,6180_R1_P4,Perturbed,10.701855505847531,VL6180X,R1_P2
803,6180_R1_P4,Perturbed,10.340573106606104,VL6180X,R1_P2
804,6180_R1_P4,Perturbed,8.320346021292837,VL6180X,R1_P2
805,6180_R1_P4,Perturbed,6.787587714344738,VL6180X,R1_P2
806,6180_R1_P4,Perturbed,8.650115069705501,VL6180X,R1_P2
807,6180_R1_P4,Perturbed,8.521974774716522,VL6180X,R1_P2
808,6180_R1_P4,Perturbed,8.833070901729457,VL6180X,R1_P2
809,6180_R1_P4,Perturbed,23.74446341175745,VL6180X,R1_P2
810,6180_R1_P4,Perturbed,8.427656118864016,VL6180X,R1_P2
811,6180_R1_P4,Perturbed,7.841193970922103,VL6180X,R1_P2
812,6180_R1_P4,Perturbed,8.784591722781547,VL6180X,R1_P2
813,6180_R1_P4,Perturbed,7.526802243665446,VL6180X,R1_P2
814,6180_R1_P4,Perturbed,4.8745211719139325,VL6180X,R1_P2
815,6180_R1_P4,Perturbed,4.72301563771697,VL6180X,R1_P2
