2022-02-11T15:25:21, 72.0, 72.0, 72.0, 69.0, 75.0, 75.0, 69.0, 72.0, 72.0, 75.0, 75.0, 72.0, 72.0, 72.0, 72.0, 72.0, 78.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 72.0, 75.0, 75.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 75.0, 72.0, 72.0, 72.0, 75.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 72.0, 75.0, 72.0, 72.0
2022-02-11T15:25:41, 72.0, 72.0, 69.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 72.0, 69.0, 72.0, 72.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 72.0, 75.0, 69.0, 72.0, 69.0, 72.0, 72.0, 72.0, 75.0, 75.0, 72.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 69.0, 75.0, 75.0, 72.0, 72.0, 72.0, 72.0, 75.0, 75.0, 72.0, 69.0
2022-02-11T15:26:00, 102.0, 102.0, 96.0, 99.0, 102.0, 99.0, 96.0, 102.0, 102.0, 99.0, 102.0, 102.0, 99.0, 99.0, 102.0, 102.0, 99.0, 102.0, 99.0, 102.0, 99.0, 102.0, 102.0, 102.0, 99.0, 99.0, 99.0, 99.0, 105.0, 99.0, 102.0, 102.0, 99.0, 99.0, 99.0, 102.0, 105.0, 102.0, 99.0, 102.0, 102.0, 102.0, 99.0, 99.0, 99.0, 102.0, 99.0, 99.0, 102.0, 99.0, 102.0
2022-02-11T15:26:19, 117.0, 114.0, 117.0, 114.0, 117.0, 117.0, 114.0, 117.0, 117.0, 117.0, 117.0, 120.0, 114.0, 117.0, 117.0, 117.0, 117.0, 114.0, 117.0, 120.0, 117.0, 114.0, 117.0, 111.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 120.0, 114.0, 114.0, 117.0, 114.0, 117.0, 117.0, 114.0, 117.0, 117.0, 120.0, 111.0, 117.0, 117.0, 114.0, 117.0, 114.0, 123.0, 117.0, 117.0, 114.0
2022-02-11T15:26:38, 69.0, 72.0, 69.0, 69.0, 66.0, 69.0, 69.0, 63.0, 69.0, 72.0, 66.0, 69.0, 69.0, 72.0, 69.0, 69.0, 69.0, 69.0, 72.0, 66.0, 69.0, 69.0, 69.0, 72.0, 69.0, 69.0, 66.0, 66.0, 69.0, 69.0, 69.0, 69.0, 69.0, 66.0, 69.0, 66.0, 66.0, 72.0, 69.0, 69.0, 66.0, 69.0, 69.0, 69.0, 69.0, 66.0, 69.0, 69.0, 72.0, 69.0, 72.0, 69.0
2022-02-11T15:26:57, 63.0, 66.0, 66.0, 66.0, 63.0, 63.0, 63.0, 66.0, 63.0, 63.0, 66.0, 60.0, 63.0, 63.0, 66.0, 63.0, 60.0, 66.0, 60.0, 66.0, 63.0, 63.0, 63.0, 66.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 60.0, 63.0, 63.0, 63.0, 63.0, 66.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 66.0, 63.0
2022-02-11T15:27:16, 93.0, 90.0, 93.0, 90.0, 93.0, 90.0, 90.0, 90.0, 93.0, 90.0, 93.0, 96.0, 93.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 93.0, 90.0, 90.0, 93.0, 90.0, 90.0, 93.0, 87.0, 90.0, 87.0, 93.0, 93.0, 90.0, 90.0, 93.0, 93.0, 93.0, 93.0, 90.0, 90.0, 90.0, 93.0, 93.0, 90.0, 93.0, 90.0, 90.0, 90.0, 93.0, 90.0, 93.0, 90.0, 93.0
2022-02-11T15:27:35, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 69.0, 72.0, 72.0, 69.0, 72.0, 72.0, 69.0, 69.0, 72.0, 72.0, 72.0, 69.0, 75.0, 69.0, 72.0, 72.0, 72.0, 69.0, 72.0, 69.0, 72.0, 72.0, 69.0, 75.0, 72.0, 72.0, 72.0, 69.0, 72.0, 69.0, 72.0, 72.0, 72.0, 72.0, 69.0, 72.0, 72.0, 72.0, 69.0, 72.0, 69.0, 72.0, 72.0, 72.0
2022-02-11T15:27:54, 81.0, 78.0, 84.0, 81.0, 81.0, 84.0, 81.0, 78.0, 81.0, 78.0, 84.0, 78.0, 81.0, 81.0, 81.0, 84.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 84.0, 87.0, 81.0, 81.0, 78.0, 81.0, 81.0, 81.0, 81.0, 81.0, 84.0, 78.0, 81.0, 81.0, 81.0, 81.0, 81.0, 84.0, 81.0, 81.0, 81.0, 81.0, 81.0, 84.0, 81.0, 81.0, 81.0, 81.0, 84.0, 78.0
2022-02-11T15:28:14, 102.0, 99.0, 102.0, 99.0, 99.0, 102.0, 99.0, 102.0, 102.0, 99.0, 102.0, 99.0, 102.0, 99.0, 99.0, 102.0, 102.0, 99.0, 99.0, 102.0, 99.0, 99.0, 102.0, 102.0, 102.0, 102.0, 99.0, 102.0, 102.0, 102.0, 99.0, 99.0, 99.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 99.0, 102.0, 105.0, 99.0, 99.0, 102.0, 99.0, 99.0, 99.0, 102.0
2022-02-11T15:28:33, 453.0, 459.0, 462.0, 462.0, 456.0, 456.0, 462.0, 459.0, 456.0, 459.0, 453.0, 459.0, 468.0, 465.0, 453.0, 459.0, 453.0, 456.0, 459.0, 453.0, 459.0, 465.0, 459.0, 456.0, 462.0, 456.0, 465.0, 462.0, 459.0, 459.0, 456.0, 462.0, 459.0, 459.0, 456.0, 462.0, 462.0, 462.0, 459.0, 453.0, 459.0, 462.0, 459.0, 462.0, 459.0, 456.0, 459.0, 453.0, 459.0, 453.0, 465.0, 459.0
2022-02-11T15:28:52, 468.0, 465.0, 474.0, 465.0, 468.0, 465.0, 471.0, 465.0, 462.0, 462.0, 471.0, 462.0, 462.0, 468.0, 468.0, 468.0, 465.0, 462.0, 468.0, 471.0, 474.0, 471.0, 465.0, 465.0, 462.0, 465.0, 465.0, 468.0, 459.0, 459.0, 471.0, 465.0, 465.0, 474.0, 465.0, 465.0, 471.0, 471.0, 459.0, 459.0, 468.0, 462.0, 462.0, 468.0, 468.0, 468.0, 465.0, 465.0, 465.0, 465.0, 471.0, 468.0
